Date,RELIANCE_Sales +,RELIANCE_Expenses +,RELIANCE_Operating Profit,RELIANCE_OPM %,RELIANCE_Other Income +,RELIANCE_Interest,RELIANCE_Depreciation,RELIANCE_Profit before tax,RELIANCE_Tax %,RELIANCE_Net Profit +,RELIANCE_EPS in Rs,RELIANCE_Raw PDF,HDFCBANK_Revenue +,HDFCBANK_Interest,HDFCBANK_Expenses +,HDFCBANK_Financing Profit,HDFCBANK_Financing Margin %,HDFCBANK_Other Income +,HDFCBANK_Depreciation,HDFCBANK_Profit before tax,HDFCBANK_Tax %,HDFCBANK_Net Profit +,HDFCBANK_EPS in Rs,HDFCBANK_Gross NPA %,HDFCBANK_Net NPA %,HDFCBANK_Raw PDF,INFY_Sales +,INFY_Expenses +,INFY_Operating Profit,INFY_OPM %,INFY_Other Income +,INFY_Interest,INFY_Depreciation,INFY_Profit before tax,INFY_Tax %,INFY_Net Profit +,INFY_EPS in Rs,INFY_Raw PDF,MM_Sales +,MM_Expenses +,MM_Operating Profit,MM_OPM %,MM_Other Income +,MM_Interest,MM_Depreciation,MM_Profit before tax,MM_Tax %,MM_Net Profit +,MM_EPS in Rs,MM_Raw PDF,BHARTIARTL_Sales +,BHARTIARTL_Expenses +,BHARTIARTL_Operating Profit,BHARTIARTL_OPM %,BHARTIARTL_Other Income +,BHARTIARTL_Interest,BHARTIARTL_Depreciation,BHARTIARTL_Profit before tax,BHARTIARTL_Tax %,BHARTIARTL_Net Profit +,BHARTIARTL_EPS in Rs,BHARTIARTL_Raw PDF,HUL_Sales +,HUL_Expenses +,HUL_Operating Profit,HUL_OPM %,HUL_Other Income +,HUL_Interest,HUL_Depreciation,HUL_Profit before tax,HUL_Tax %,HUL_Net Profit +,HUL_EPS in Rs,HUL_Raw PDF
2023-03-21,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-22,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-23,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-24,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-27,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-28,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-29,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-30,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-03-31,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-03,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-04,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-05,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-06,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-07,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-10,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-11,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-12,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-13,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-14,216737.0,181728.0,35009.0,16.0,3377.0,5201.0,10183.0,23002.0,23.0,17806.0,11.67,,45002.0,20505.0,16682.0,7815.0,17.0,9121.0,0.0,16936.0,25.0,12735.0,11.39,,,,38318.0,28951.0,9367.0,24.0,769.0,80.0,1125.0,8931.0,26.0,6586.0,15.7,,30621.0,25368.0,5254.0,17.0,1184.0,1596.0,1110.0,3732.0,20.0,2994.0,21.53,,35804.0,17720.0,18085.0,51.0,-412.0,4686.0,9298.0,3689.0,29.0,2614.0,2.85,,15597.0,11903.0,3694.0,24.0,7.0,29.0,293.0,3379.0,27.0,2481.0,10.53,
2023-04-17,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-18,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-19,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-20,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-21,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-24,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-25,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-26,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-27,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-04-28,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-01,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-02,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-03,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-04,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-05,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-08,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-09,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-10,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-11,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-12,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
2023-05-15,212834.0,174478.0,38356.0,18.0,2996.0,5819.0,11452.0,24081.0,11.0,21327.0,14.26,,47548.0,22606.0,17770.0,7172.0,15.0,9610.0,0.0,16783.0,25.0,12634.0,11.29,,,,37441.0,28443.0,8998.0,24.0,671.0,82.0,1121.0,8466.0,28.0,6134.0,14.77,,32456.0,26798.0,5658.0,17.0,662.0,1634.0,1194.0,3492.0,14.0,2998.0,21.2,,36009.0,17312.0,18697.0,52.0,886.0,5163.0,9406.0,5014.0,16.0,4226.0,5.39,,15215.0,11643.0,3572.0,23.0,240.0,29.0,291.0,3492.0,26.0,2601.0,11.07,
