Date,HCLTECH.NS,HDFCBANK.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,ITC.NS,JINDALSTEL.NS,KOTAKBANK.NS,NESTLEIND.NS,TATASTEEL.NS,TCS.NS
2022-07-11,816.2633056640625,676.5940551757812,346.1356506347656,2341.61181640625,746.4300537109375,1336.460693359375,250.29669189453125,346.82574462890625,346.9733581542969,888.3698120117188,84.66986083984375,2785.442138671875
2022-07-12,802.6380004882812,669.6893310546875,337.0984191894531,2303.017333984375,737.117919921875,1305.1163330078125,248.3452606201172,344.4538879394531,342.52972412109375,870.8685302734375,83.68193817138672,2759.41064453125
2022-07-13,793.9437255859375,653.3536376953125,339.04193115234375,2348.334228515625,730.6187133789062,1310.423583984375,249.4906768798828,351.17401123046875,347.13275146484375,876.8504638671875,83.9370346069336,2718.305908203125
2022-07-14,781.18359375,650.0817260742188,339.2362365722656,2348.380859375,729.8427124023438,1296.27099609375,246.77560424804688,356.90582275390625,352.7122497558594,882.31103515625,84.22924041748047,2689.60498046875
2022-07-15,764.01123046875,655.3745727539062,340.6452941894531,2414.851806640625,728.6786499023438,1297.6319580078125,249.0664520263672,341.43975830078125,356.2293395996094,901.924072265625,81.98435974121094,2685.8837890625
2022-07-18,778.8477783203125,648.3976440429688,356.7276611328125,2400.7490234375,748.8550415039062,1351.6563720703125,250.55128479003906,347.3692932128906,367.77685546875,894.9044189453125,83.8860092163086,2747.679931640625
2022-07-19,778.322998046875,648.63818359375,357.5536804199219,2414.33447265625,757.2457885742188,1346.43994140625,249.9573211669922,348.5057373046875,365.6446533203125,883.0028686523438,85.2913818359375,2757.322021484375
2022-07-20,802.5553588867188,656.8179931640625,358.9140930175781,2448.698486328125,759.6222534179688,1374.6995849609375,253.01182556152344,352.211669921875,364.2099304199219,894.5054321289062,86.1262435913086,2838.537109375
2022-07-21,808.72265625,654.7490844726562,365.32763671875,2451.471435546875,762.4353637695312,1390.6666259765625,254.1572265625,357.3999938964844,358.7898864746094,905.212890625,86.66891479492188,2849.748291015625
2022-07-22,805.0485229492188,670.0260620117188,370.47784423828125,2482.638916015625,776.0641479492188,1366.5347900390625,255.00572204589844,355.9670104980469,364.0804443359375,912.3720092773438,86.83125305175781,2844.097412109375
2022-07-25,814.1466064453125,671.9989013671875,376.11395263671875,2466.65576171875,776.8886108398438,1364.0853271484375,255.47235107421875,365.800048828125,357.7935485839844,901.253662109375,89.11787414550781,2840.286376953125
2022-07-26,799.1434936523438,670.6275024414062,371.1094970703125,2394.73193359375,772.426513671875,1316.501953125,256.6177673339844,357.4494323730469,351.0284423828125,889.3356323242188,88.07891845703125,2794.678466796875
2022-07-27,812.2219848632812,675.7520141601562,377.6687927246094,2427.497314453125,776.5006103515625,1334.555419921875,258.0600891113281,362.2918395996094,349.533935546875,890.8922729492188,88.99728393554688,2860.10791015625
2022-07-28,827.6624145507812,681.7424926757812,381.3128356933594,2463.365234375,790.1779174804688,1376.604736328125,257.4661865234375,372.7672424316406,364.359375,918.3034057617188,93.08815002441406,2924.371337890625
2022-07-29,829.674560546875,690.0908203125,403.3228454589844,2479.629638671875,794.0579833984375,1405.90771484375,257.1268310546875,384.47796630859375,360.7427062988281,930.15673828125,99.8134994506836,2961.50390625
2022-08-01,832.9551391601562,695.8407592773438,412.0199890136719,2437.8857421875,798.714111328125,1407.132568359375,260.9024963378906,386.3062744140625,369.7893981933594,925.1647338867188,100.41646575927734,2958.72314453125
2022-08-02,831.9927978515625,688.190185546875,406.5782165527344,2477.608642578125,793.2335205078125,1400.3736572265625,262.9812316894531,379.4873352050781,375.5382995605469,934.9470825195312,99.25691986083984,2952.445068359375
2022-08-03,837.3728637695312,689.8020629882812,402.5454406738281,2469.2412109375,800.0721435546875,1420.7861328125,261.4539489746094,373.2119445800781,368.86285400390625,930.4835205078125,99.30330657958984,2995.22705078125
2022-08-04,838.1602172851562,688.984130859375,409.7850036621094,2470.7451171875,795.6585083007812,1451.4498291015625,262.5994567871094,378.3014221191406,365.76422119140625,953.743408203125,99.90625762939453,3009.084716796875
2022-08-05,837.8541259765625,686.650390625,399.1929016113281,2487.151611328125,813.0703735351562,1466.6456298828125,263.7448425292969,388.18389892578125,365.4354248046875,957.1787109375,99.58158874511719,3018.143310546875
2022-08-08,845.1149291992188,703.4913330078125,409.4934387207031,2491.8056640625,816.7297973632812,1469.1405029296875,265.6963195800781,387.5415344238281,367.54766845703125,944.2755126953125,99.44244384765625,3026.57373046875
2022-08-10,832.8676147460938,705.5363159179688,427.6650695800781,2484.707275390625,828.2446899414062,1453.7633056640625,264.04180908203125,391.93927001953125,364.3294982910156,949.8754272460938,101.29771423339844,3008.45654296875
2022-08-11,841.8781127929688,714.8709106445312,425.1153564453125,2457.347900390625,838.93017578125,1469.6395263671875,259.8419494628906,393.2239685058594,369.56341552734375,945.5560302734375,101.20494842529297,3069.67041015625
2022-08-12,836.6731567382812,714.6063232421875,427.8121643066406,2439.71923828125,853.2750244140625,1446.18798828125,261.7933654785156,399.5981750488281,367.1109313964844,939.0046997070312,104.49805450439453,3050.88037109375
2022-08-16,838.2476806640625,722.7861938476562,420.60430908203125,2486.3056640625,858.0078125,1448.3199462890625,263.4903259277344,405.1324157714844,368.1378173828125,945.7169799804688,104.82272338867188,3042.94287109375
2022-08-17,857.843505859375,726.5151977539062,430.4599609375,2524.0537109375,861.9111328125,1457.2105712890625,265.187255859375,405.33001708984375,366.8118896484375,948.232177734375,104.35891723632812,3050.4765625
2022-08-18,851.6324462890625,727.3812255859375,429.5773620605469,2521.609130859375,863.7164916992188,1436.0723876953125,267.8174743652344,412.64306640625,379.73211669921875,939.6965942382812,104.40528869628906,3032.67333984375
2022-08-19,848.6143188476562,718.4075317382812,419.0843200683594,2476.950927734375,849.3716430664062,1448.9095458984375,264.7206115722656,399.202880859375,374.2489929199219,934.0870971679688,102.0862045288086,3036.70947265625
2022-08-22,839.3412475585938,707.4850463867188,410.4054870605469,2469.570068359375,831.6600952148438,1429.4500732421875,266.7568664550781,378.6473083496094,365.28656005859375,934.6300048828125,97.44803619384766,3008.7255859375
2022-08-23,828.3624877929688,705.2957153320312,419.6236572265625,2437.651123046875,843.0287475585938,1399.2850341796875,268.02960205078125,386.2074279785156,370.01202392578125,942.9638061523438,99.8134994506836,2945.987060546875
2022-08-24,830.3307495117188,708.6879272460938,420.5552978515625,2433.420166015625,852.2015991210938,1394.8397216796875,266.50238037109375,392.9768981933594,372.3747253417969,945.1451416015625,98.83948516845703,2919.75244140625
2022-08-25,825.6504516601562,704.8385620117188,424.3798828125,2420.210693359375,851.2745361328125,1377.2852783203125,265.0175476074219,398.21466064453125,372.60406494140625,938.2071533203125,98.56119537353516,2886.431884765625
2022-08-26,827.2688598632812,704.9588623046875,431.53863525390625,2417.71923828125,849.8107299804688,1380.369873046875,265.4841613769531,414.7183532714844,379.2436828613281,938.27685546875,99.58158874511719,2890.019287109375
2022-08-29,802.6427612304688,692.5928955078125,421.87921142578125,2421.71533203125,835.1731567382812,1326.1185302734375,266.03570556640625,411.1606750488281,368.86553955078125,943.9583129882812,97.26250457763672,2809.611572265625
2022-08-30,821.4075927734375,715.0634155273438,430.5089416503906,2500.7373046875,865.8633422851562,1354.4234619140625,271.93255615234375,428.2574157714844,381.9154052734375,957.3876953125,100.46284484863281,2880.1083984375
2022-09-01,810.1224365234375,708.3511352539062,413.7887878417969,2450.108642578125,853.2261962890625,1328.341064453125,269.4719543457031,420.796142578125,379.4031677246094,948.119384765625,98.70033264160156,2808.84912109375
2022-09-02,808.72265625,714.7747192382812,406.8751220703125,2447.852294921875,851.3234252929688,1318.180419921875,274.1809387207031,413.2854309082031,382.59332275390625,939.8959350585938,97.86546325683594,2807.683349609375
2022-09-05,818.8268432617188,719.369873046875,420.9965515136719,2445.031494140625,861.1305541992188,1325.7103271484375,279.0172119140625,420.6478576660156,386.3916320800781,925.3807983398438,99.16415405273438,2810.374267578125
2022-09-06,820.4013671875,716.627197265625,422.61468505859375,2419.176513671875,862.301513671875,1320.08544921875,277.5748291015625,431.56805419921875,381.9653015136719,914.9161376953125,100.74112701416016,2804.678466796875
2022-09-07,815.065185546875,713.2349853515625,424.4779357910156,2411.18505859375,855.0315551757812,1322.3988037109375,276.6839294433594,427.5655822753906,380.4798278808594,921.5178833007812,99.8134994506836,2824.904541015625
2022-09-08,814.4965209960938,720.5968017578125,412.4158020019531,2422.98388671875,877.0855102539062,1338.95556640625,279.9080810546875,424.45263671875,384.82647705078125,918.8487548828125,98.19013977050781,2842.887451171875
